日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-09-23,全球,1,0,02513,智谱,人工智能,650.0,-12.4,-92.0,82.5,3169.32,4.59
2026-09-23,全球,2,0,SH600418,江淮汽车,汽车,23.45,9.99,2.13,49.35,528.6,9.63
2026-09-23,全球,3,0,01888,建滔积层板,电子材料,51.55,11.68,5.39,67.51,1624.57,4.34
2026-09-23,全球,4,0,SH601091,C沈鼓,工业机械,30.0,-21.01,-7.98,38.91,933.0,55.88
2026-09-23,全球,5,0,SZ000933,神火股份,煤炭,26.12,-0.99,-0.26,6.34,587.44,1.08
2026-09-23,全球,6,0,SH601579,会稽山,白酒,36.75,-1.9,-0.71,26.79,176.2,14.45
2026-09-23,全球,7,0,SZ000002,万科A,房地产,3.92,2.89,0.11,42.92,467.68,10.98
2026-09-23,全球,8,0,SZ300750,宁德时代,新能源电池,301.0,-1.19,-3.63,74.44,13927.99,0.58
2026-09-23,全球,9,0,SZ300209,行云科技,软件,37.41,-1.94,-0.74,19.11,347.4,6.81
2026-09-23,沪深,1,0,SH600418,江淮汽车,汽车,23.45,9.99,2.13,49.35,528.6,9.63
2026-09-23,沪深,2,0,SH601091,C沈鼓,工业机械,30.0,-21.01,-7.98,38.91,933.0,55.88
2026-09-23,沪深,3,0,SZ000933,神火股份,煤炭,26.12,-0.99,-0.26,6.34,587.44,1.08
2026-09-23,沪深,4,0,SH601579,会稽山,白酒,36.75,-1.9,-0.71,26.79,176.2,14.45
2026-09-23,沪深,5,0,SZ000002,万科A,房地产,3.92,2.89,0.11,42.92,467.68,10.98
2026-09-23,沪深,6,0,SZ300750,宁德时代,新能源电池,301.0,-1.19,-3.63,74.44,13927.99,0.58
2026-09-23,沪深,7,0,SZ300209,行云科技,软件,37.41,-1.94,-0.74,19.11,347.4,6.81
2026-09-23,沪深,8,0,SH688662,富信科技,半导体,130.61,16.21,18.22,25.99,149.82,18.07
2026-09-23,沪深,9,0,SZ300285,国瓷材料,先进材料,69.0,4.23,2.8,51.26,687.96,8.91
2026-09-23,港股,1,3,MU,美光科技,半导体,1096.16,5.0002,52.2,314.63,12379.96,2.58
2026-09-23,港股,2,4,SNDK,闪迪,半导体,1887.04,6.8152,120.4,241.95,2762.99,8.83
2026-09-23,港股,3,1,NVDA,英伟达,半导体,228.87,0.6553,1.49,218.97,55157.67,0.4
2026-09-23,港股,4,1,BABA,阿里巴巴,互联网,116.31,0.4838,0.56,17.4,2892.12,0.59
2026-09-23,港股,5,1,SKHY,SK海力士,半导体,195.37,3.447,6.51,36.16,14239.85,0.26
2026-09-23,港股,6,-5,LEN,莱纳,房地产,83.06,6.3781,4.98,5.34,200.09,2.69
2026-09-23,港股,7,6,MRNA,Moderna,医药,182.56,5.5626,9.62,43.49,728.85,6.02
2026-09-23,港股,8,2,INTC,英特尔,半导体,123.86,1.708,2.08,132.72,6547.37,2.05
2026-09-23,港股,9,-4,META,Meta,互联网,736.595,-0.6273,-4.65,209.37,18764.8,1.1
2026-09-23,美股,1,0,02513,智谱,人工智能,650.0,-12.4,-92.0,82.5,3169.32,4.59
2026-09-23,美股,2,0,01888,建滔积层板,电子材料,51.55,11.68,5.39,67.51,1624.57,4.34
2026-09-23,美股,3,0,06869,长飞光纤光缆,光纤通信,195.7,2.73,5.2,37.0,1620.21,4.49
2026-09-23,美股,4,0,00700,腾讯控股,互联网,441.0,-2.35,-10.6,98.7,40109.51,0.25
2026-09-23,美股,5,1,01810,小米集团-W,消费电子,26.18,-3.75,-1.02,33.43,6743.98,0.59
2026-09-23,美股,6,0,00100,MINIMAX-W,人工智能,275.0,-3.98,-11.4,29.6,960.4,4.0
2026-09-23,美股,7,2,03696,英矽智能,人工智能,58.65,-7.93,-5.05,12.76,341.74,3.65
2026-09-23,美股,8,-2,09988,阿里巴巴-W,互联网,109.8,-4.36,-5.0,96.11,21833.72,0.44
2026-09-23,美股,9,1,09992,泡泡玛特,潮玩消费,153.5,-0.45,-0.7,5.4,2044.28,0.26
