日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-08-11,全球,1,0,SH601899,紫金矿业,黄金矿业,33.18,-6.4,-2.27,152.99,8822.8,2.17
2026-08-11,全球,2,0,SZ300209,行云科技,其他,34.92,-9.04,-3.47,59.82,324.28,22.07
2026-08-11,全球,3,0,SZ300308,中际旭创,光模块,886.96,2.59,22.38,299.59,10375.08,3.06
2026-08-11,全球,4,1,SH603259,药明康德,医药外包,160.21,-0.7,-1.13,149.39,4780.28,3.72
2026-08-11,全球,5,-1,SZ000636,风华高科,电子元件,65.85,6.73,4.15,172.93,761.89,22.74
2026-08-11,全球,6,1,SZ300285,国瓷材料,新材料,72.88,-4.24,-3.23,155.19,726.65,23.39
2026-08-11,全球,7,-1,SH688825,长鑫科技,半导体,50.4,-1.75,-0.9,143.99,33707.97,6.31
2026-08-11,全球,8,1,00700,腾讯控股,互联网,470.8,-2.2,-10.6,92.5,42761.45,0.22
2026-08-11,全球,9,-1,SH601872,招商轮船,航运,16.48,-9.35,-1.7,28.49,1330.68,2.05
2026-08-11,沪深,1,0,SH601899,紫金矿业,黄金矿业,33.18,-6.4,-2.27,152.99,8822.8,2.17
2026-08-11,沪深,2,0,SZ300209,行云科技,其他,34.92,-9.04,-3.47,59.82,324.28,22.07
2026-08-11,沪深,3,0,SZ300308,中际旭创,光模块,886.96,2.59,22.38,299.59,10375.08,3.06
2026-08-11,沪深,4,1,SH603259,药明康德,医药外包,160.21,-0.7,-1.13,149.39,4780.28,3.72
2026-08-11,沪深,5,-1,SZ000636,风华高科,电子元件,65.85,6.73,4.15,172.93,761.89,22.74
2026-08-11,沪深,6,1,SZ300285,国瓷材料,新材料,72.88,-4.24,-3.23,155.19,726.65,23.39
2026-08-11,沪深,7,-1,SH688825,长鑫科技,半导体,50.4,-1.75,-0.9,143.99,33707.97,6.31
2026-08-11,沪深,8,-1,SH601872,招商轮船,航运,16.48,-9.35,-1.7,28.49,1330.68,2.05
2026-08-11,沪深,9,0,SZ301717,N超纯应材,半导体材料,503.0,662.24,437.01,70.4,512.29,85.73
2026-08-11,港股,1,9,NVDA,英伟达,半导体,217.55,-2.8621,-6.41,254.1,52647.1,0.48
2026-08-11,港股,2,25,MU,美光科技,半导体,861.0,-1.89,-16.57,243.08,9724.08,2.46
2026-08-11,港股,3,10,SPCX,SpaceX,航空航天,138.74,4.2296,5.63,228.5,18288.4,1.29
2026-08-11,港股,4,64,SKHY,SK海力士,半导体,135.29,-1.8998,-2.62,23.81,9860.82,0.24
2026-08-11,港股,5,20,BABA,阿里巴巴,互联网,132.32,3.0449,3.91,12.38,3171.54,0.39
2026-08-11,港股,6,60,LITE,Lumentum控股,光通信,813.51,-8.6118,-76.66,51.94,632.91,7.91
2026-08-11,港股,7,84,SNDK,闪迪,半导体,1237.92,2.1209,25.71,135.17,1844.5,7.3
2026-08-11,港股,8,42,INTC,英特尔,半导体,97.52,-4.063,-4.13,99.26,4918.91,2.01
2026-08-11,港股,9,95,COHR,Coherent,光学器件,325.15,-14.2379,-53.98,33.62,636.12,5.03
2026-08-11,美股,1,1,00700,腾讯控股,互联网,470.8,-2.2,-10.6,92.5,42761.45,0.22
2026-08-11,美股,2,5,01024,快手-W,互联网,42.64,-3.79,-1.68,19.21,1844.91,1.22
2026-08-11,美股,3,2,09992,泡泡玛特,消费品,152.7,-1.1,-1.7,12.58,2033.63,0.62
2026-08-11,美股,4,0,01810,小米集团-W,消费电子,26.66,-3.48,-0.96,32.41,6889.51,0.56
2026-08-11,美股,5,11,09618,京东集团-SW,互联网,126.5,-2.99,-3.9,10.78,3565.14,0.34
2026-08-11,美股,6,3,09988,阿里巴巴-W,互联网,126.4,-0.24,-0.3,95.05,24237.19,0.39
2026-08-11,美股,7,7,03308,中际旭创,光模块,1019.0,-1.36,-14.0,19.46,11919.6,3.43
2026-08-11,美股,8,9,02513,智谱,人工智能,1192.0,-4.79,-60.0,40.47,5550.23,1.37
2026-08-11,美股,9,1,00883,中国海洋石油,石油,24.24,3.59,0.84,18.88,11521.26,0.18
