日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-08-24,全球,1,0,SH688836,C宇树-W,机器人,603.08,-10.31,-69.33,50.16,2439.24,27.02
2026-08-24,全球,2,0,SZ300308,中际旭创,光模块,870.22,-7.72,-72.78,344.92,10179.26,3.51
2026-08-24,全球,3,0,09988,阿里巴巴-W,互联网,112.0,-8.94,-11.0,391.08,21475.99,1.82
2026-08-24,全球,4,0,SZ300209,行云科技,软件,33.9,4.95,1.6,29.89,314.81,12.41
2026-08-24,全球,5,0,SH688825,长鑫科技,半导体,56.6,-2.41,-1.4,166.98,37854.58,6.52
2026-08-24,全球,6,0,SH603986,兆易创新,半导体,381.66,-6.7,-27.4,173.62,2678.28,6.71
2026-08-24,全球,7,1,00700,腾讯控股,互联网,442.6,-3.15,-14.4,120.94,40290.43,0.3
2026-08-24,全球,8,-1,SH600519,贵州茅台,白酒,1304.66,2.5,31.83,63.0,16309.31,0.39
2026-08-24,全球,9,0,SH601899,紫金矿业,矿业,34.54,-0.58,-0.2,117.51,9184.43,1.64
2026-08-24,沪深,1,0,SH688836,C宇树-W,机器人,603.08,-10.31,-69.33,50.16,2439.24,27.02
2026-08-24,沪深,2,0,SZ300308,中际旭创,光模块,870.22,-7.72,-72.78,344.92,10179.26,3.51
2026-08-24,沪深,3,0,SZ300209,行云科技,软件,33.9,4.95,1.6,29.89,314.81,12.41
2026-08-24,沪深,4,0,SH688825,长鑫科技,半导体,56.6,-2.41,-1.4,166.98,37854.58,6.52
2026-08-24,沪深,5,0,SH603986,兆易创新,半导体,381.66,-6.7,-27.4,173.62,2678.28,6.71
2026-08-24,沪深,6,-1,SH600519,贵州茅台,白酒,1304.66,2.5,31.83,63.0,16309.31,0.39
2026-08-24,沪深,7,0,SH601899,紫金矿业,矿业,34.54,-0.58,-0.2,117.51,9184.43,1.64
2026-08-24,沪深,8,0,SH603259,药明康德,医药,155.84,-4.31,-7.02,107.68,4649.89,2.77
2026-08-24,沪深,9,0,SZ002384,东山精密,消费电子,193.6,-3.72,-7.48,152.19,3545.99,5.61
2026-08-24,港股,1,0,BABA,阿里巴巴,互联网,119.34,-8.5727,-11.19,39.47,2860.43,1.36
2026-08-24,港股,2,19,NVDA,英伟达,半导体,214.72,-0.9822,-2.13,213.38,51962.24,0.41
2026-08-24,港股,3,14,SKHY,SK海力士,半导体,163.41,0.2024,0.33,25.54,11910.39,0.21
2026-08-24,港股,4,6,MRNA,Moderna,医药,145.13,8.8584,11.81,129.23,579.41,21.87
2026-08-24,港股,5,14,MU,美光科技,半导体,966.78,-0.7749,-7.55,211.65,10918.75,1.93
2026-08-24,港股,6,18,PDD,拼多多,电商,88.38,-1.2735,-1.14,6.12,1258.0,0.48
2026-08-24,港股,7,38,SNDK,闪迪,半导体,1596.08,-0.2836,-4.54,120.96,2336.96,5.17
2026-08-24,港股,8,21,TSLA,特斯拉,新能源汽车,362.86,5.1372,17.73,213.59,14331.33,1.5
2026-08-24,港股,9,41,AAOI,应用光电,光模块,124.82,-3.3153,-4.28,12.1,105.98,11.48
2026-08-24,美股,1,0,09988,阿里巴巴-W,互联网,112.0,-8.94,-11.0,391.08,21475.99,1.82
2026-08-24,美股,2,1,00700,腾讯控股,互联网,442.6,-3.15,-14.4,120.94,40235.82,0.3
2026-08-24,美股,3,0,09992,泡泡玛特,潮玩,155.0,4.03,6.0,29.96,2064.26,1.46
2026-08-24,美股,4,1,01810,小米集团-W,消费电子,27.82,-4.14,-1.2,41.79,7166.03,0.7
2026-08-24,美股,5,-1,00981,中芯国际,半导体,67.25,-7.24,-5.25,85.71,5740.19,2.09
2026-08-24,美股,6,6,01513,丽珠医药,医药,21.12,-15.25,-3.8,1.62,187.53,2.54
2026-08-24,美股,7,5,02513,智谱,人工智能,1018.0,-9.83,-111.0,42.48,4740.04,1.68
2026-08-24,美股,8,1,00148,建滔集团,化工,46.5,-0.64,-0.3,9.95,521.63,1.96
2026-08-24,美股,9,3,03308,中际旭创,光模块,1006.0,-11.75,-134.0,18.27,11767.53,3.25
