日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-08-28,全球,1,0,NVDA,英伟达,半导体,217.405,-4.6386,-10.575,329.66,52393.4,0.62
2026-08-28,全球,2,0,MRVL,迈威尔科技,半导体,216.7881,-10.2141,-24.6619,89.8,1898.31,4.64
2026-08-28,全球,3,0,SNDK,闪迪,半导体,1476.35,-0.5791,-8.6,106.74,2161.66,4.87
2026-08-28,全球,4,0,MU,美光科技,半导体,928.3001,-0.758,-7.0899,176.76,10488.67,1.68
2026-08-28,全球,5,0,SKHY,SK海力士,半导体,160.9201,-0.4269,-0.6899,15.74,11736.92,0.13
2026-08-28,全球,6,0,LITE,Lumentum控股,光通信,902.525,-5.6074,-53.615,24.86,809.42,3.03
2026-08-28,全球,7,0,AAPL,苹果,消费电子,319.695,1.63,5.115,81.87,46656.13,0.18
2026-08-28,全球,8,0,SH688825,长鑫科技,半导体,58.6,-0.88,-0.52,132.91,39780.08,5.02
2026-08-28,全球,9,0,BABA,阿里巴巴,互联网,118.4,1.7969,2.09,8.96,2940.99,0.3
2026-08-28,沪深,1,0,SH688825,长鑫科技,半导体,58.6,-0.88,-0.52,132.91,39780.08,5.02
2026-08-28,沪深,2,0,SZ300476,胜宏科技,PCB,241.6,-8.15,-21.45,143.12,2374.41,6.62
2026-08-28,沪深,3,-1,SZ000858,五粮液,白酒,71.51,0.55,0.39,16.43,2775.74,0.59
2026-08-28,沪深,4,0,SZ002594,比亚迪,新能源汽车,92.32,0.91,0.83,23.01,8417.0,0.72
2026-08-28,沪深,5,1,SH603986,兆易创新,半导体,396.82,-3.5,-14.38,142.09,2793.5,5.26
2026-08-28,沪深,6,-1,SH601919,中远海控,航运,16.88,-1.34,-0.23,16.56,2577.26,0.78
2026-08-28,沪深,7,2,SZ300274,阳光电源,光伏,97.69,-1.16,-1.15,60.26,2025.32,3.88
2026-08-28,沪深,8,-3,SZ300308,中际旭创,光通信,858.35,-0.9,-7.77,280.49,10040.42,2.86
2026-08-28,沪深,9,0,SZ300760,迈瑞医疗,医疗器械,164.3,1.4,2.27,11.01,1990.99,0.56
2026-08-28,港股,1,0,NVDA,英伟达,半导体,217.4,-4.6408,-10.58,329.72,52404.25,0.62
2026-08-28,港股,2,0,MRVL,迈威尔科技,半导体,216.76,-10.2257,-24.69,89.82,1898.27,4.64
2026-08-28,港股,3,0,SNDK,闪迪,半导体,1476.26,-0.5852,-8.69,106.74,2161.99,4.87
2026-08-28,港股,4,0,MU,美光科技,半导体,928.6999,-0.7152,-6.6901,176.79,10487.04,1.68
2026-08-28,港股,5,0,SKHY,SK海力士,半导体,161.03,-0.3589,-0.58,15.75,11743.48,0.13
2026-08-28,港股,6,0,LITE,Lumentum控股,光通信,902.525,-5.6074,-53.615,24.88,809.88,3.03
2026-08-28,港股,7,0,AAPL,苹果,消费电子,319.69,1.6244,5.11,81.88,46657.59,0.18
2026-08-28,港股,8,0,BABA,阿里巴巴,互联网,118.45,1.8399,2.14,8.97,2944.72,0.3
2026-08-28,港股,9,0,AMZN,亚马逊,互联网,265.37,3.555,9.11,97.35,28624.18,0.34
2026-08-28,美股,1,0,03690,美团-W,互联网,77.5,0.0,0.0,25.9,4785.99,0.6
2026-08-28,美股,2,0,09992,泡泡玛特,消费品,158.7,3.05,4.7,16.66,2113.53,0.79
2026-08-28,美股,3,2,00700,腾讯控股,互联网,455.2,1.65,7.4,126.55,41437.52,0.3
2026-08-28,美股,4,5,01024,快手-W,互联网,33.46,-0.59,-0.2,12.54,1447.8,1.01
2026-08-28,美股,5,1,09988,阿里巴巴-W,互联网,113.9,-1.39,-1.6,83.18,22649.0,0.37
2026-08-28,美股,6,-3,00517,中远海运国际,航运,6.535,8.11,0.49,0.75,95.8,0.81
2026-08-28,美股,7,3,02513,智谱,人工智能,1090.0,-6.03,-70.0,42.92,5075.29,1.6
2026-08-28,美股,8,3,09926,康方生物,生物医药,95.35,-5.78,-5.85,20.43,878.31,2.34
2026-08-28,美股,9,2,01810,小米集团-W,消费电子,27.82,1.24,0.34,23.83,7166.18,0.4
