日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-08-25,全球,1,0,SZ300308,中际旭创,光模块,846.0,-2.78,-24.22,250.19,9895.96,2.64
2026-08-25,全球,2,0,SH603259,药明康德,医药外包,161.0,3.31,5.16,93.57,4803.85,2.39
2026-08-25,全球,3,0,SH688836,C宇树-W,机器人,602.8,-0.05,-0.28,32.45,2438.11,17.69
2026-08-25,全球,4,1,SZ002821,凯莱英,医药外包,172.23,10.0,15.66,28.07,621.17,5.37
2026-08-25,全球,5,-1,SH603986,兆易创新,半导体,395.51,3.63,13.85,153.43,2775.47,5.93
2026-08-25,全球,6,0,SZ300750,宁德时代,新能源电池,376.73,-2.88,-11.16,99.25,17430.0,0.61
2026-08-25,全球,7,0,SZ002837,英维克,数据中心热管理,60.23,10.01,5.48,56.47,769.22,8.51
2026-08-25,全球,8,0,SH600487,亨通光电,光纤光缆,64.6,6.9,4.17,162.73,1593.29,10.6
2026-08-25,全球,9,0,SH601899,紫金矿业,黄金矿业,33.68,-2.49,-0.86,85.04,8955.75,1.22
2026-08-25,沪深,1,0,SZ300308,中际旭创,光模块,846.0,-2.78,-24.22,250.19,9895.96,2.64
2026-08-25,沪深,2,0,SH603259,药明康德,医药外包,161.0,3.31,5.16,93.57,4803.85,2.39
2026-08-25,沪深,3,0,SH688836,C宇树-W,机器人,602.8,-0.05,-0.28,32.45,2438.11,17.69
2026-08-25,沪深,4,1,SZ002821,凯莱英,医药外包,172.23,10.0,15.66,28.07,621.17,5.37
2026-08-25,沪深,5,-1,SH603986,兆易创新,半导体,395.51,3.63,13.85,153.43,2775.47,5.93
2026-08-25,沪深,6,0,SZ300750,宁德时代,新能源电池,376.73,-2.88,-11.16,99.25,17430.0,0.61
2026-08-25,沪深,7,0,SZ002837,英维克,数据中心热管理,60.23,10.01,5.48,56.47,769.22,8.51
2026-08-25,沪深,8,0,SH600487,亨通光电,光纤光缆,64.6,6.9,4.17,162.73,1593.29,10.6
2026-08-25,沪深,9,0,SH601899,紫金矿业,黄金矿业,33.68,-2.49,-0.86,85.04,8955.75,1.22
2026-08-25,港股,1,4,NVDA,英伟达,半导体,208.48,-2.9061,-6.24,283.4,50452.16,0.56
2026-08-25,港股,2,14,PDD,拼多多,电商,87.07,-1.4822,-1.31,12.04,1239.35,0.96
2026-08-25,港股,3,10,BABA,阿里巴巴,互联网,118.47,-0.729,-0.87,28.33,2839.58,1.0
2026-08-25,港股,4,41,SNDK,闪迪,半导体存储,1493.12,-6.4508,-102.96,206.83,2186.21,9.58
2026-08-25,港股,5,9,MU,美光科技,半导体存储,910.43,-5.8286,-56.35,273.1,10282.33,2.66
2026-08-25,港股,6,38,SKHY,SK海力士,半导体存储,155.37,-4.9201,-8.04,25.92,11324.38,0.23
2026-08-25,港股,7,20,MRNA,Moderna,生物医药,138.89,-4.2996,-6.24,43.31,554.5,7.91
2026-08-25,港股,8,35,XPEV,小鹏集团,新能源汽车,11.15,-8.5316,-1.04,3.0,106.73,2.76
2026-08-25,港股,9,43,SPCX,SpaceX,航天,135.0,-1.4383,-1.97,81.63,17795.4,0.46
2026-08-25,美股,1,0,03690,美团-W,互联网,77.2,-6.65,-5.5,67.45,4767.47,1.54
2026-08-25,美股,2,0,00700,腾讯控股,互联网,441.4,0.32,1.4,49.15,40199.42,0.12
2026-08-25,美股,3,4,09992,泡泡玛特,潮玩消费,155.1,0.06,0.1,17.87,2065.59,0.85
2026-08-25,美股,4,1,01952,云顶新耀,生物医药,36.56,17.56,5.46,11.58,129.43,9.46
2026-08-25,美股,5,2,09988,阿里巴巴-W,互联网,113.6,0.98,1.1,127.07,21782.79,0.58
2026-08-25,美股,6,2,01888,建滔积层板,覆铜板,39.98,13.9,4.88,45.45,1259.32,3.8
2026-08-25,美股,7,-2,02268,药明合联,医药外包,79.9,14.47,10.1,17.84,1011.91,1.83
2026-08-25,美股,8,5,00148,建滔集团,覆铜板,50.9,11.67,5.32,17.83,570.43,3.24
2026-08-25,美股,9,3,01810,小米集团-W,消费电子,27.82,0.0,0.0,20.98,7166.03,0.35
