日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-09,全球,1,0,SH603986,兆易创新,半导体,663.49,10.0,60.32,381.85,4656.01,8.84
2026-07-09,全球,2,0,SZ000933,神火股份,煤炭,21.35,-2.47,-0.54,10.26,480.16,2.14
2026-07-09,全球,3,1,SH601138,工业富联,消费电子,69.53,5.33,3.52,117.66,13797.6,0.88
2026-07-09,全球,4,-1,SZ002384,东山精密,消费电子,261.32,10.0,23.76,277.86,4786.36,8.1
2026-07-09,全球,5,0,SZ300390,天华新能,光伏,69.1,-14.71,-11.92,68.8,574.05,14.52
2026-07-09,全球,6,0,SZ002709,天赐材料,锂电材料,41.46,-7.02,-3.13,62.29,845.19,9.95
2026-07-09,全球,7,0,SH688008,澜起科技,半导体,285.8,15.64,38.65,219.58,3488.3,7.18
2026-07-09,全球,8,0,SH688981,中芯国际,半导体,173.0,13.74,20.9,236.46,14810.19,7.23
2026-07-09,全球,9,0,SZ000725,京东方A,面板,8.15,6.82,0.52,301.17,3019.11,10.73
2026-07-09,沪深,1,0,SH603986,兆易创新,半导体,663.49,10.0,60.32,381.85,4656.01,8.84
2026-07-09,沪深,2,0,SZ000933,神火股份,煤炭,21.35,-2.47,-0.54,10.26,480.16,2.14
2026-07-09,沪深,3,1,SH601138,工业富联,消费电子,69.53,5.33,3.52,117.66,13797.6,0.88
2026-07-09,沪深,4,-1,SZ002384,东山精密,消费电子,261.32,10.0,23.76,277.86,4786.36,8.1
2026-07-09,沪深,5,0,SZ300390,天华新能,光伏,69.1,-14.71,-11.92,68.8,574.05,14.52
2026-07-09,沪深,6,0,SZ002709,天赐材料,锂电材料,41.46,-7.02,-3.13,62.29,845.19,9.95
2026-07-09,沪深,7,0,SH688008,澜起科技,半导体,285.8,15.64,38.65,219.58,3488.3,7.18
2026-07-09,沪深,8,0,SH688981,中芯国际,半导体,173.0,13.74,20.9,236.46,14810.19,7.23
2026-07-09,沪深,9,0,SZ000725,京东方A,面板,8.15,6.82,0.52,301.17,3019.11,10.73
2026-07-09,港股,1,1,MU,美光科技,半导体,948.8,1.1104,10.42,402.68,10715.68,3.81
2026-07-09,港股,2,1,SNDK,闪迪,半导体,1727.18,6.7676,109.48,199.62,2557.78,8.14
2026-07-09,港股,3,-1,BABA,阿里巴巴,互联网,108.98,11.0454,10.84,42.14,2613.44,1.62
2026-07-09,港股,4,1,NVDA,英伟达,半导体,204.12,3.651,7.19,296.26,49397.04,0.61
2026-07-09,港股,5,-2,GLW,康宁,玻璃,184.03,-0.7282,-1.35,15.42,1583.83,0.97
2026-07-09,港股,6,-5,SPCX,SpaceX,航空航天,148.3,-0.7828,-1.17,90.58,19515.09,0.46
2026-07-09,港股,7,-5,MRVL,迈威尔科技,半导体,231.71,0.4378,1.01,59.05,2027.0,2.92
2026-07-09,港股,8,-2,LITE,Lumentum控股,光学元件,707.1,1.1718,8.19,18.15,550.12,3.32
2026-07-09,港股,9,25,PDD,拼多多,互联网,84.74,2.6778,2.21,6.97,1206.19,0.58
2026-07-09,美股,1,0,03986,兆易创新,半导体,940.5,21.75,168.0,45.76,6599.95,15.56
2026-07-09,美股,2,0,02513,智谱,人工智能,2032.0,11.34,207.0,192.29,9059.53,4.33
2026-07-09,美股,3,-1,00700,腾讯控股,互联网,469.6,-1.92,-9.2,201.36,42698.46,0.47
2026-07-09,美股,4,0,09992,泡泡玛特,潮玩,151.0,-2.52,-3.9,18.32,2010.9,0.91
2026-07-09,美股,5,-1,01810,小米集团-W,消费电子,25.0,-1.19,-0.3,88.18,6446.34,1.63
2026-07-09,美股,6,0,09988,阿里巴巴-W,互联网,108.0,0.47,0.5,209.08,20742.82,0.99
2026-07-09,美股,7,-2,00981,中芯国际,半导体,83.55,10.22,7.75,186.51,7152.55,3.78
2026-07-09,美股,8,-5,02259,紫金黄金国际,黄金,99.7,-4.41,-4.6,11.09,2668.31,2.81
2026-07-09,美股,9,-4,02400,心动公司,游戏,45.0,-8.01,-3.92,3.29,220.19,1.41
