日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-07,全球,1,0,01024,快手-W,互联网,40.46,-12.04,-5.54,192.74,1750.67,12.34
2026-07-07,全球,2,0,SZ000858,五粮液,白酒,71.72,-2.77,-2.04,25.81,2783.89,0.92
2026-07-07,全球,3,0,MU,美光科技,半导体,984.75,0.9575,9.34,370.74,11121.7,3.29
2026-07-07,全球,4,0,SZ002384,东山精密,消费电子,236.87,5.53,12.41,214.87,4338.53,6.7
2026-07-07,全球,5,0,SZ300620,光库科技,光学元件,296.95,0.08,0.23,27.54,739.94,3.79
2026-07-07,全球,6,0,SH603986,兆易创新,半导体,620.0,-5.24,-34.29,322.73,4350.85,7.71
2026-07-07,全球,7,0,SZ300308,中际旭创,光通信,1121.9,2.09,22.98,327.09,12511.82,2.64
2026-07-07,全球,8,0,SH688146,中船特气,电子气体,315.99,4.36,13.19,44.11,1672.89,10.36
2026-07-07,全球,9,0,SH603893,瑞芯微,半导体,190.71,8.28,14.59,49.67,806.6,6.15
2026-07-07,沪深,1,0,SZ000858,五粮液,白酒,71.72,-2.77,-2.04,25.81,2783.89,0.92
2026-07-07,沪深,2,0,SZ002384,东山精密,消费电子,236.87,5.53,12.41,214.87,4338.53,6.7
2026-07-07,沪深,3,0,SZ300620,光库科技,光学元件,296.95,0.08,0.23,27.54,739.94,3.79
2026-07-07,沪深,4,0,SH603986,兆易创新,半导体,620.0,-5.24,-34.29,322.73,4350.85,7.71
2026-07-07,沪深,5,0,SZ300308,中际旭创,光通信,1121.9,2.09,22.98,327.09,12511.82,2.64
2026-07-07,沪深,6,0,SH688146,中船特气,电子气体,315.99,4.36,13.19,44.11,1672.89,10.36
2026-07-07,沪深,7,0,SH603893,瑞芯微,半导体,190.71,8.28,14.59,49.67,806.6,6.15
2026-07-07,沪深,8,1,SZ301308,江波龙,半导体,627.9,-7.91,-53.9,117.71,2656.4,6.6
2026-07-07,沪深,9,-1,SZ001339,智微智能,消费电子,101.31,4.93,4.76,12.47,332.28,7.78
2026-07-07,港股,1,0,MU,美光科技,半导体,984.75,0.9575,9.34,370.74,11121.7,3.29
2026-07-07,港股,2,1,SNDK,闪迪,半导体,1744.43,-0.0327,-0.57,162.51,2583.32,6.19
2026-07-07,港股,3,0,NVDA,英伟达,半导体,195.55,0.3696,0.72,213.61,47323.1,0.45
2026-07-07,港股,4,12,MRVL,迈威尔科技,半导体,249.27,1.6226,3.98,65.1,2180.61,2.94
2026-07-07,港股,5,-3,SPCX,SpaceX,航天,160.42,-0.9753,-1.58,302.86,21109.99,1.43
2026-07-07,港股,6,6,WDC,西部数据,半导体,577.46,7.1354,38.46,44.11,1990.4,2.21
2026-07-07,港股,7,2,GLW,康宁,玻璃基板,194.8,-1.0112,-1.99,23.83,1676.52,1.39
2026-07-07,港股,8,1,TSLA,特斯拉,新能源汽车,419.77,6.6895,26.32,225.55,15765.4,1.46
2026-07-07,港股,9,51,BABA,阿里巴巴,互联网,97.91,1.8411,1.77,8.71,2347.97,0.37
2026-07-07,美股,1,0,01024,快手-W,互联网,40.46,-12.04,-5.54,192.74,1750.67,12.34
2026-07-07,美股,2,0,07709,XL二南方海力士,半导体,91.7,-15.64,-17.0,179.0,655.65,27.72
2026-07-07,美股,3,0,00700,腾讯控股,互联网,461.2,2.04,9.2,259.38,41934.01,0.61
2026-07-07,美股,4,1,09992,泡泡玛特,消费,151.1,-1.05,-1.6,12.97,2012.23,0.64
2026-07-07,美股,5,2,01810,小米集团-W,消费电子,23.1,-0.77,-0.18,47.85,5956.42,0.95
2026-07-07,美股,6,5,02476,胜宏科技,电路板,257.2,-5.44,-14.8,13.72,2527.72,4.85
2026-07-07,美股,7,-1,03690,美团-W,互联网,78.35,4.54,3.4,92.39,4837.93,2.09
2026-07-07,美股,8,-2,06869,长飞光纤光缆,光通信,158.2,-7.76,-13.3,61.31,1309.75,9.15
2026-07-07,美股,9,-2,02513,智谱,人工智能,1610.0,5.23,80.0,48.56,7178.07,1.35
