日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-09-17,全球,1,0,SH601091,N沈鼓,机械设备,20.8,373.8,16.41,21.81,646.88,79.62
2026-09-17,全球,2,0,SH601872,招商轮船,航运,21.85,10.02,1.99,35.24,1764.29,2.08
2026-09-17,全球,3,0,CRWV,CoreWeave,云计算,83.35,3.003,2.43,15.73,459.71,3.41
2026-09-17,全球,4,0,SH601127,赛力斯,新能源汽车,47.12,3.51,1.6,16.38,820.82,2.26
2026-09-17,全球,5,0,SH600183,生益科技,电子材料,146.03,-5.47,-8.45,127.92,3547.07,3.53
2026-09-17,全球,6,2,SH600176,中国巨石,玻璃纤维,47.15,-0.51,-0.24,178.14,1887.48,9.14
2026-09-17,全球,7,0,SH601899,紫金矿业,黄金矿业,30.9,-3.95,-1.27,95.23,8216.53,1.49
2026-09-17,全球,8,-2,SZ300750,宁德时代,动力电池,304.3,-0.39,-1.18,105.42,14080.67,0.81
2026-09-17,全球,9,0,SH601919,中远海控,航运,16.27,-0.67,-0.11,14.36,2484.12,0.71
2026-09-17,沪深,1,0,SH601091,N沈鼓,机械设备,20.8,373.8,16.41,21.81,646.88,79.62
2026-09-17,沪深,2,0,SH601872,招商轮船,航运,21.85,10.02,1.99,35.24,1764.29,2.08
2026-09-17,沪深,3,0,SH601127,赛力斯,新能源汽车,47.12,3.51,1.6,16.38,820.82,2.26
2026-09-17,沪深,4,0,SH600183,生益科技,电子材料,146.03,-5.47,-8.45,127.92,3547.07,3.53
2026-09-17,沪深,5,2,SH600176,中国巨石,玻璃纤维,47.15,-0.51,-0.24,178.14,1887.48,9.14
2026-09-17,沪深,6,0,SH601899,紫金矿业,黄金矿业,30.9,-3.95,-1.27,95.23,8216.53,1.49
2026-09-17,沪深,7,-2,SZ300750,宁德时代,动力电池,304.3,-0.39,-1.18,105.42,14080.67,0.81
2026-09-17,沪深,8,0,SH601919,中远海控,航运,16.27,-0.67,-0.11,14.36,2484.12,0.71
2026-09-17,沪深,9,0,SH688802,沐曦股份-U,芯片设计,546.5,14.44,68.94,71.75,2186.55,44.97
2026-09-17,港股,1,0,CRWV,CoreWeave,云计算,83.35,3.003,2.43,15.73,459.71,3.41
2026-09-17,港股,2,1,NVDA,英伟达,芯片,213.9,0.8154,1.73,207.21,51549.9,0.4
2026-09-17,港股,3,1,LITE,Lumentum控股,光通信,919.4,9.5881,80.44,58.62,824.7,7.23
2026-09-17,港股,4,0,SKHY,SK海力士,半导体存储,174.87,0.0229,0.04,28.19,12745.67,0.22
2026-09-17,港股,5,0,NBIS,Nebius Group,云计算,209.37,0.9645,2.0,29.85,569.19,5.12
2026-09-17,港股,6,-1,GNRC,Generac Holdings,发电设备,175.11,0.0457,0.08,3.5,103.33,2.81
2026-09-17,港股,7,-1,MU,美光科技,半导体存储,926.55,-0.1132,-1.05,187.73,10464.39,1.79
2026-09-17,港股,8,2,SNDK,闪迪,半导体存储,1519.97,-0.7136,-10.925,113.61,2225.52,5.07
2026-09-17,港股,9,2,SPCX,SpaceX,航天,150.88,5.1502,7.39,163.66,19888.67,0.83
2026-09-17,美股,1,-1,00148,建滔集团,化工,54.65,-3.27,-1.85,11.74,613.05,1.87
2026-09-17,美股,2,0,00700,腾讯控股,互联网,426.0,-1.71,-7.4,69.06,38745.07,0.18
2026-09-17,美股,3,-2,02513,智谱,人工智能,740.0,2.78,20.0,75.7,3608.15,3.82
2026-09-17,美股,4,1,09922,九毛九,餐饮,1.03,1.98,0.02,0.03,13.78,0.26
2026-09-17,美股,5,-3,01810,小米集团-W,消费电子,26.14,-0.15,-0.04,23.19,6733.54,0.42
2026-09-17,美股,6,0,09992,泡泡玛特,潮玩,153.2,0.39,0.6,7.7,2040.29,0.38
2026-09-17,美股,7,-1,09926,康方生物,生物医药,90.75,0.39,0.35,4.55,835.94,0.54
2026-09-17,美股,8,-1,00100,MINIMAX-W,人工智能,254.8,7.06,16.8,29.77,889.85,4.43
2026-09-17,美股,9,2,03696,英矽智能,生物医药,53.75,6.86,3.45,8.55,313.19,2.76
