日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-14,全球,1,0,SZ002384,东山精密,消费电子,260.37,10.0,23.67,238.56,4768.96,6.89
2026-07-14,全球,2,0,SH601869,长飞光纤,光通信,400.18,4.79,18.31,51.83,3313.11,3.28
2026-07-14,全球,3,0,SH688072,拓荆科技,半导体设备,850.01,0.59,5.01,150.16,2470.8,6.02
2026-07-14,全球,4,0,SH603259,药明康德,医药,127.51,6.05,7.27,93.26,3804.59,3.04
2026-07-14,全球,5,1,SH601899,紫金矿业,矿业,29.06,6.21,1.7,107.26,7727.26,1.85
2026-07-14,全球,6,2,SZ002156,通富微电,半导体,77.87,5.84,4.3,178.25,1181.75,16.01
2026-07-14,全球,7,0,06869,长飞光纤光缆,光通信,153.9,10.16,14.2,52.56,1274.15,8.61
2026-07-14,全球,8,-3,SH603986,兆易创新,半导体,583.99,6.03,33.19,383.38,4098.12,10.16
2026-07-14,全球,9,1,SZ002460,赣锋锂业,锂电池,52.55,2.78,1.42,21.15,1101.81,3.39
2026-07-14,沪深,1,0,SZ002384,东山精密,消费电子,260.37,10.0,23.67,238.56,4768.96,6.89
2026-07-14,沪深,2,0,SH601869,长飞光纤,光通信,400.18,4.79,18.31,51.83,3313.11,3.28
2026-07-14,沪深,3,0,SH688072,拓荆科技,半导体设备,850.01,0.59,5.01,150.16,2470.8,6.02
2026-07-14,沪深,4,0,SH603259,药明康德,医药,127.51,6.05,7.27,93.26,3804.59,3.04
2026-07-14,沪深,5,1,SH601899,紫金矿业,矿业,29.06,6.21,1.7,107.26,7727.26,1.85
2026-07-14,沪深,6,2,SZ002156,通富微电,半导体,77.87,5.84,4.3,178.25,1181.75,16.01
2026-07-14,沪深,7,-3,SH603986,兆易创新,半导体,583.99,6.03,33.19,383.38,4098.12,10.16
2026-07-14,沪深,8,1,SZ002460,赣锋锂业,锂电池,52.55,2.78,1.42,21.15,1101.81,3.39
2026-07-14,沪深,9,-1,SZ300308,中际旭创,光通信,1184.05,6.86,76.05,462.5,13204.94,3.61
2026-07-14,港股,1,1,SKHY,SK海力士,半导体,152.35,-9.3209,-15.66,88.85,11104.27,0.79
2026-07-14,港股,2,-4,MU,美光科技,半导体,937.0,-4.3194,-42.3,330.27,10582.41,3.15
2026-07-14,港股,3,5,TSEM,Tower半导体,半导体,229.68,3.1111,6.93,5.44,259.14,2.1
2026-07-14,港股,4,-7,SNDK,闪迪,半导体,1673.97,-12.6284,-241.95,237.66,2478.98,9.39
2026-07-14,港股,5,-3,NVDA,英伟达,半导体,203.53,-3.522,-7.43,249.68,49254.26,0.5
2026-07-14,港股,6,1,SPCX,SpaceX,航天,139.14,-4.2395,-6.16,99.55,18309.71,0.54
2026-07-14,港股,7,-7,GLW,康宁,玻璃材料,183.11,-4.0756,-7.78,14.01,1575.91,0.89
2026-07-14,港股,8,2,BABA,阿里巴巴,互联网,112.35,0.0178,0.02,10.79,2692.89,0.4
2026-07-14,港股,9,-24,LITE,Lumentum控股,光通信,768.15,-4.2219,-33.86,29.19,597.62,4.75
2026-07-14,美股,1,0,06869,长飞光纤光缆,光通信,153.9,10.16,14.2,52.56,1274.15,8.61
2026-07-14,美股,2,0,00700,腾讯控股,互联网,456.2,-0.31,-1.4,115.81,41480.06,0.28
2026-07-14,美股,3,-1,07709,XL二南方海力士,半导体,65.2,8.85,5.3,235.33,508.56,52.09
2026-07-14,美股,4,-4,09992,泡泡玛特,消费品,155.0,0.98,1.5,14.67,2064.17,0.72
2026-07-14,美股,5,-6,00941,中国移动,通信运营商,79.1,-0.19,-0.15,7.74,17151.8,0.05
2026-07-14,美股,6,-3,01810,小米集团-W,消费电子,26.04,0.77,0.2,60.84,6714.51,1.1
2026-07-14,美股,7,-1,01888,建滔积层板,电子材料,58.3,14.2,7.25,82.93,1837.3,4.68
2026-07-14,美股,8,1,01024,快手-W,互联网,43.8,0.46,0.2,40.98,1901.46,2.53
2026-07-14,美股,9,-3,09988,阿里巴巴-W,互联网,110.8,0.09,0.1,110.54,21247.58,0.53
