日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-08,全球,1,0,MU,美光科技,半导体,938.38,-4.7088,-46.37,482.3,10598.0,4.64
2026-07-08,全球,2,0,SZ002466,天齐锂业,锂电材料,53.27,-10.0,-5.92,36.71,912.63,4.53
2026-07-08,全球,3,0,09988,阿里巴巴-W,互联网,107.5,12.21,11.7,296.31,20646.79,1.47
2026-07-08,全球,4,0,01810,小米集团-W,消费电子,25.3,9.52,2.2,101.43,6523.7,1.92
2026-07-08,全球,5,1,SNDK,闪迪,半导体,1617.7,-7.2648,-126.73,233.65,2395.65,9.81
2026-07-08,全球,6,-1,SH603986,兆易创新,半导体,603.17,-2.71,-16.83,354.94,4232.74,8.6
2026-07-08,全球,7,0,00700,腾讯控股,互联网,478.8,3.82,17.6,267.82,43534.27,0.62
2026-07-08,全球,8,0,SZ300308,中际旭创,光模块,1128.35,0.57,6.45,363.23,12583.75,2.86
2026-07-08,全球,9,0,SH601208,东材科技,新材料,56.87,-5.47,-3.29,28.72,574.49,4.86
2026-07-08,沪深,1,0,SZ002466,天齐锂业,锂电材料,53.27,-10.0,-5.92,36.71,912.63,4.53
2026-07-08,沪深,2,-1,SH603986,兆易创新,半导体,603.17,-2.71,-16.83,354.94,4232.74,8.6
2026-07-08,沪深,3,0,SZ300308,中际旭创,光模块,1128.35,0.57,6.45,363.23,12583.75,2.86
2026-07-08,沪深,4,0,SH601208,东材科技,新材料,56.87,-5.47,-3.29,28.72,574.49,4.86
2026-07-08,沪深,5,0,SZ002460,赣锋锂业,锂电材料,56.17,-8.58,-5.27,40.36,1177.71,5.74
2026-07-08,沪深,6,1,SZ002384,东山精密,消费电子,237.56,0.29,0.69,228.02,4351.17,6.95
2026-07-08,沪深,7,0,SZ000977,浪潮信息,服务器,78.17,10.01,7.11,31.93,1147.91,2.78
2026-07-08,沪深,8,1,SZ000725,京东方A,面板,7.63,0.66,0.05,253.45,2826.48,9.39
2026-07-08,沪深,9,-1,SH600519,贵州茅台,白酒,1199.3,0.88,10.5,30.72,14992.23,0.21
2026-07-08,港股,1,0,MU,美光科技,半导体,938.38,-4.7088,-46.37,482.3,10598.0,4.64
2026-07-08,港股,2,1,SNDK,闪迪,半导体,1617.7,-7.2648,-126.73,233.65,2395.65,9.81
2026-07-08,港股,3,-1,BABA,阿里巴巴,互联网,98.14,0.2349,0.23,10.02,2353.48,0.43
2026-07-08,港股,4,0,NVDA,英伟达,半导体,196.93,0.7057,1.38,242.23,47657.06,0.51
2026-07-08,港股,5,-1,SPCX,SpaceX,航天,149.47,-6.8258,-10.95,127.42,19669.05,0.64
2026-07-08,港股,6,3,INTC,英特尔,半导体,110.39,-9.6645,-11.81,155.71,5548.2,2.79
2026-07-08,港股,7,-11,CRNX,Crinetics,医药,83.53,98.739,41.5,67.61,88.07,76.75
2026-07-08,港股,8,7,GLW,康宁,玻璃材料,185.38,-4.8357,-9.42,24.85,1595.45,1.57
2026-07-08,港股,9,5,LITE,Lumentum控股,光通信,698.91,-4.4226,-32.34,26.23,543.75,4.82
2026-07-08,美股,1,0,09988,阿里巴巴-W,互联网,107.5,12.21,11.7,296.31,20646.79,1.47
2026-07-08,美股,2,0,01810,小米集团-W,消费电子,25.3,9.52,2.2,101.43,6523.7,1.92
2026-07-08,美股,3,0,00700,腾讯控股,互联网,478.8,3.82,17.6,267.82,43534.27,0.62
2026-07-08,美股,4,-1,02513,智谱,人工智能,1825.0,13.35,215.0,169.63,8136.64,4.44
2026-07-08,美股,5,0,09992,泡泡玛特,潮玩,154.9,2.51,3.8,26.92,2062.84,1.33
2026-07-08,美股,6,-2,01024,快手-W,互联网,43.98,8.7,3.52,63.33,1902.97,4.02
2026-07-08,美股,7,-2,07709,XL二南方海力士,半导体,82.74,-9.77,-8.96,154.87,591.59,24.35
2026-07-08,美股,8,-2,00148,建滔集团,化工,74.25,-12.23,-10.35,49.31,832.92,5.56
2026-07-08,美股,9,0,01888,建滔积层板,覆铜板,66.75,-4.64,-3.25,67.83,2103.59,3.11
