日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-08-18,全球,1,0,SZ000725,京东方A,显示面板,6.47,6.41,0.39,204.84,2396.77,9.17
2026-08-18,全球,2,0,SH688825,长鑫科技,半导体,59.19,-4.22,-2.61,254.6,39586.8,9.47
2026-08-18,全球,3,0,SH600519,贵州茅台,白酒,1297.99,0.38,4.9,50.07,16225.93,0.31
2026-08-18,全球,4,0,SH600536,中国软件,软件,34.45,9.99,3.13,16.65,321.69,6.0
2026-08-18,全球,5,0,SH688826,N频准,半导体,1152.0,516.44,965.12,72.72,460.8,81.22
2026-08-18,全球,6,0,09988,阿里巴巴-W,互联网,127.8,4.58,5.6,137.63,24486.46,0.57
2026-08-18,全球,7,1,09992,泡泡玛特,潮玩消费,150.0,-2.28,-3.5,22.42,1997.67,1.12
2026-08-18,全球,8,-1,SH600737,中粮糖业,食品,15.08,9.99,1.37,16.11,322.54,5.21
2026-08-18,全球,9,0,02513,智谱,人工智能,1046.0,-13.05,-157.0,109.96,4870.42,4.34
2026-08-18,沪深,1,0,SZ000725,京东方A,显示面板,6.47,6.41,0.39,204.84,2396.77,9.17
2026-08-18,沪深,2,0,SH688825,长鑫科技,半导体,59.19,-4.22,-2.61,254.6,39586.8,9.47
2026-08-18,沪深,3,0,SH600519,贵州茅台,白酒,1297.99,0.38,4.9,50.07,16225.93,0.31
2026-08-18,沪深,4,0,SH600536,中国软件,软件,34.45,9.99,3.13,16.65,321.69,6.0
2026-08-18,沪深,5,0,SH688826,N频准,半导体,1152.0,516.44,965.12,72.72,460.8,81.22
2026-08-18,沪深,6,-1,SH600737,中粮糖业,食品,15.08,9.99,1.37,16.11,322.54,5.21
2026-08-18,沪深,7,2,SH605179,一鸣食品,食品,38.61,10.0,3.51,15.45,154.83,10.53
2026-08-18,沪深,8,-2,SZ300308,中际旭创,光模块,988.1,-1.29,-12.93,218.31,11558.15,1.99
2026-08-18,沪深,9,0,SH603986,兆易创新,半导体,436.74,-1.64,-7.26,267.95,3064.8,9.09
2026-08-18,港股,1,15,BABA,阿里巴巴,互联网,124.71,0.7269,0.9,11.07,2989.14,0.37
2026-08-18,港股,2,15,SNDK,闪迪,半导体,1786.85,8.8806,145.74,320.44,2616.29,12.32
2026-08-18,港股,3,-6,SKHY,SK海力士,半导体,171.38,3.0361,5.05,42.17,12491.3,0.33
2026-08-18,港股,4,32,MU,美光科技,半导体,1011.75,4.1259,40.09,340.3,11426.64,2.96
2026-08-18,港股,5,41,NVDA,英伟达,半导体,225.01,-0.0666,-0.15,211.71,54452.42,0.39
2026-08-18,港股,6,21,AXTI,AXT,半导体,95.97,17.5527,14.33,14.26,62.93,23.36
2026-08-18,港股,7,65,PDD,拼多多,互联网,86.94,2.5357,2.15,5.92,1237.5,0.48
2026-08-18,港股,8,88,SPCX,SpaceX,航天,146.23,4.45,6.23,171.23,19275.72,0.89
2026-08-18,港股,9,44,NBIS,Nebius Group,云计算,268.85,-3.1799,-8.83,53.83,730.88,7.25
2026-08-18,美股,1,0,09988,阿里巴巴-W,互联网,127.7,4.5,5.5,137.96,24486.46,0.57
2026-08-18,美股,2,1,09992,泡泡玛特,潮玩消费,150.0,-2.28,-3.5,22.42,1997.67,1.12
2026-08-18,美股,3,0,02513,智谱,人工智能,1046.0,-13.05,-157.0,109.96,4870.42,4.34
2026-08-18,美股,4,0,00700,腾讯控股,互联网,443.2,-0.72,-3.2,93.37,40345.0,0.23
2026-08-18,美股,5,5,01347,华虹宏力,半导体,128.9,-7.86,-11.0,62.39,2239.93,3.51
2026-08-18,美股,6,0,01810,小米集团-W,消费电子,26.26,1.47,0.38,42.82,6769.35,0.78
2026-08-18,美股,7,0,00981,中芯国际,半导体,75.8,0.86,0.65,82.61,6485.0,1.81
2026-08-18,美股,8,1,00100,MINIMAX-W,人工智能,318.6,-4.55,-15.2,64.56,1111.97,7.88
2026-08-18,美股,9,8,01548,金斯瑞生物科技,生物医药,28.08,7.67,2.0,13.8,614.62,2.26
