日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-06-26,全球,1,0,SZ300476,胜宏科技,印制电路板,319.55,-8.74,-30.61,180.16,3140.49,6.36
2026-06-26,全球,2,0,MU,美光科技,半导体,1213.56,15.7414,165.05,998.22,13705.86,7.35
2026-06-26,全球,3,0,09992,泡泡玛特,潮玩零售,158.5,1.6,2.5,30.86,2110.78,1.48
2026-06-26,全球,4,0,01810,小米集团-W,消费电子,21.42,-3.95,-0.88,41.23,5523.12,0.9
2026-06-26,全球,5,1,SH603986,兆易创新,半导体,770.0,-0.67,-5.21,374.18,5403.47,7.39
2026-06-26,全球,6,-1,09988,阿里巴巴-W,互联网,89.5,-5.79,-5.5,158.49,17189.44,0.92
2026-06-26,全球,7,1,00700,腾讯控股,互联网,411.8,-2.28,-9.6,131.91,37507.54,0.35
2026-06-26,全球,8,-1,SZ001309,德明利,光学光电,951.0,6.73,60.0,199.76,2157.3,13.26
2026-06-26,全球,9,0,SH600519,XD贵州茅,白酒,1168.63,-1.3,-15.45,59.22,14608.83,0.4
2026-06-26,沪深,1,0,SZ300476,胜宏科技,印制电路板,319.55,-8.74,-30.61,180.16,3140.49,6.36
2026-06-26,沪深,2,1,SH603986,兆易创新,半导体,770.0,-0.67,-5.21,374.18,5403.47,7.39
2026-06-26,沪深,3,-1,SZ001309,德明利,光学光电,951.0,6.73,60.0,199.76,2157.3,13.26
2026-06-26,沪深,4,0,SH600519,XD贵州茅,白酒,1168.63,-1.3,-15.45,59.22,14608.83,0.4
2026-06-26,沪深,5,0,SZ300308,中际旭创,光模块,1253.89,-5.25,-69.51,444.81,13983.82,3.18
2026-06-26,沪深,6,0,SZ000725,京东方A,显示面板,7.79,3.59,0.27,356.77,2885.75,12.79
2026-06-26,沪深,7,0,SZ002594,比亚迪,新能源汽车,78.2,-4.87,-4.0,52.67,7129.65,1.9
2026-06-26,沪深,8,1,SZ000858,五粮液,白酒,73.17,-2.44,-1.83,23.97,2840.17,0.83
2026-06-26,沪深,9,-1,SH600584,长电科技,半导体,100.89,-3.15,-3.28,352.29,1805.34,18.77
2026-06-26,港股,1,0,MU,美光科技,半导体,1213.56,15.7414,165.05,998.22,13705.86,7.35
2026-06-26,港股,2,1,AAPL,苹果,消费电子,275.15,-6.12,-17.93,297.57,40412.26,0.73
2026-06-26,港股,3,1,BABA,阿里巴巴,互联网,95.07,-4.7395,-4.73,19.38,2280.86,0.84
2026-06-26,港股,4,2,NVDA,英伟达,半导体,195.74,-1.6382,-3.26,293.69,47369.08,0.62
2026-06-26,港股,5,3,GLW,康宁,玻璃材料,228.01,10.7759,22.18,57.58,1962.34,2.99
2026-06-26,港股,6,1,SNDK,闪迪,半导体,2335.0,21.9665,420.54,338.71,3457.9,10.15
2026-06-26,港股,7,7,SPCX,SpaceX,航天,153.0,-0.9965,-1.54,95.43,20133.57,0.47
2026-06-26,港股,8,17,PDD,拼多多,互联网,73.3,-3.2215,-2.44,11.59,1043.35,1.1
2026-06-26,港股,9,1,MSFT,微软,互联网,352.83,-3.4559,-12.63,235.25,26209.75,0.89
2026-06-26,美股,1,0,09992,泡泡玛特,潮玩零售,158.5,1.6,2.5,30.86,2110.78,1.48
2026-06-26,美股,2,0,01810,小米集团-W,消费电子,21.42,-3.95,-0.88,41.23,5523.12,0.9
2026-06-26,美股,3,-1,09988,阿里巴巴-W,互联网,89.5,-5.79,-5.5,158.49,17189.44,0.92
2026-06-26,美股,4,1,00700,腾讯控股,互联网,411.8,-2.28,-9.6,131.91,37507.54,0.35
2026-06-26,美股,5,0,03690,美团-W,互联网,64.25,-2.8,-1.85,55.31,3967.19,1.51
2026-06-26,美股,6,1,02513,智谱,人工智能,2046.0,-12.94,-304.0,44.5,9121.95,0.96
2026-06-26,美股,7,-3,01024,快手-W,互联网,40.88,-3.04,-1.28,20.89,1768.84,1.39
2026-06-26,美股,8,-3,00883,中国海洋石油,石油,20.86,-1.7,-0.36,16.81,9914.75,0.18
2026-06-26,美股,9,-4,01888,建滔积层板,印制电路板,98.55,-5.42,-5.65,76.17,3105.75,2.48
