日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-16,全球,1,0,SH603986,兆易创新,半导体,514.61,-10.0,-57.18,288.07,3611.25,8.16
2026-07-16,全球,2,0,SH688008,澜起科技,半导体,211.13,-16.44,-41.55,255.79,2576.92,10.13
2026-07-16,全球,3,0,SZ001309,德明利,其他,596.16,-10.0,-66.24,4.96,1352.36,0.5
2026-07-16,全球,4,0,SH600436,片仔癀,医药,141.15,10.0,12.83,23.16,851.58,2.84
2026-07-16,全球,5,0,SZ300308,中际旭创,光模块,1113.0,-4.82,-56.31,344.74,12412.56,2.76
2026-07-16,全球,6,0,09992,泡泡玛特,消费零售,168.1,6.87,10.8,45.15,2238.63,2.03
2026-07-16,全球,7,0,SZ002384,东山精密,消费电子,268.8,2.4,6.31,306.81,4923.36,8.36
2026-07-16,全球,8,0,SH600584,长电科技,半导体,83.21,-10.0,-9.25,158.86,1488.97,10.36
2026-07-16,全球,9,0,SZ000938,紫光股份,信息技术,38.59,8.61,3.06,171.17,1103.7,15.8
2026-07-16,沪深,1,0,SH603986,兆易创新,半导体,514.61,-10.0,-57.18,288.07,3611.25,8.16
2026-07-16,沪深,2,0,SH688008,澜起科技,半导体,211.13,-16.44,-41.55,255.79,2576.92,10.13
2026-07-16,沪深,3,0,SZ001309,德明利,其他,596.16,-10.0,-66.24,4.96,1352.36,0.5
2026-07-16,沪深,4,0,SH600436,片仔癀,医药,141.15,10.0,12.83,23.16,851.58,2.84
2026-07-16,沪深,5,0,SZ300308,中际旭创,光模块,1113.0,-4.82,-56.31,344.74,12412.56,2.76
2026-07-16,沪深,6,0,SZ002384,东山精密,消费电子,268.8,2.4,6.31,306.81,4923.36,8.36
2026-07-16,沪深,7,0,SH600584,长电科技,半导体,83.21,-10.0,-9.25,158.86,1488.97,10.36
2026-07-16,沪深,8,0,SZ000938,紫光股份,信息技术,38.59,8.61,3.06,171.17,1103.7,15.8
2026-07-16,沪深,9,0,SZ002466,天齐锂业,锂矿,49.34,4.03,1.91,40.63,845.3,5.75
2026-07-16,港股,1,0,SKHY,SK海力士,半导体,176.46,-9.0037,-17.46,134.73,12861.56,1.05
2026-07-16,港股,2,0,TSM,台积电,半导体,419.48,-0.2165,-0.91,71.36,21756.22,0.33
2026-07-16,港股,3,1,SNDK,闪迪,半导体,1615.0,-8.1248,-142.82,303.22,2391.65,12.89
2026-07-16,港股,4,-1,MU,美光科技,半导体,904.28,-8.0194,-78.84,499.41,10212.88,4.85
2026-07-16,港股,5,-2,NVDA,英伟达,半导体,212.5,0.3305,0.7,262.67,51425.0,0.52
2026-07-16,港股,6,-5,BABA,阿里巴巴,互联网,117.69,4.781,5.37,24.05,2820.88,0.84
2026-07-16,港股,7,1,GLW,康宁,电子材料,174.41,-7.0507,-13.23,23.2,1501.04,1.55
2026-07-16,港股,8,1,MRVL,迈威尔科技,半导体,206.26,-7.2739,-16.18,55.96,1806.36,3.06
2026-07-16,港股,9,-6,WDC,西部数据,半导体,513.84,-8.7836,-49.48,40.95,1771.11,2.3
2026-07-16,美股,1,0,09992,泡泡玛特,消费零售,168.1,6.87,10.8,45.15,2238.63,2.03
2026-07-16,美股,2,1,02513,智谱,人工智能,1548.0,-9.31,-159.0,94.75,7207.85,2.41
2026-07-16,美股,3,-3,00700,腾讯控股,互联网,484.0,2.11,10.0,208.06,44007.78,0.47
2026-07-16,美股,4,-2,01810,小米集团-W,消费电子,27.5,6.34,1.64,87.15,7091.2,1.5
2026-07-16,美股,5,-1,03986,兆易创新,半导体,600.0,-8.68,-57.0,31.51,4210.47,15.72
2026-07-16,美股,6,-1,06809,澜起科技,半导体,278.6,-22.95,-83.0,29.88,3400.42,13.23
2026-07-16,美股,7,-1,07709,XL二南方海力士,半导体,56.48,-21.32,-15.3,112.47,504.65,24.14
2026-07-16,美股,8,-2,09988,阿里巴巴-W,互联网,116.9,3.09,3.5,181.36,22417.35,0.8
2026-07-16,美股,9,2,01888,建滔积层板,电子材料,48.96,-13.19,-7.44,53.57,1542.95,3.41
