日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-09-25,全球,1,0,META,Meta,互联网,777.59,4.5007,33.49,266.58,19809.15,1.37
2026-09-25,全球,2,0,00700,腾讯控股,互联网,436.6,-0.41,-1.8,39.58,39709.35,0.1
2026-09-25,全球,3,1,MRNA,Moderna,生物医药,194.82,6.9793,12.71,31.28,777.79,4.16
2026-09-25,全球,4,-1,01810,小米集团-W,消费电子,25.9,-2.56,-0.68,20.16,6671.88,0.37
2026-09-25,全球,5,0,SH601899,紫金矿业,有色金属,30.01,-4.46,-1.4,65.07,7979.87,1.04
2026-09-25,全球,6,0,SZ300750,宁德时代,新能源电池,293.5,-2.49,-7.5,82.91,13580.98,0.66
2026-09-25,全球,7,0,01548,金斯瑞生物科技,生物医药,42.94,8.05,3.2,8.11,979.25,0.83
2026-09-25,全球,8,0,SH601127,赛力斯,新能源汽车,46.33,-1.84,-0.87,6.29,807.06,0.86
2026-09-25,全球,9,0,TWST,Twist Bioscience,生物科技,184.03,16.1073,25.53,6.26,122.01,5.33
2026-09-25,沪深,1,0,SH601899,紫金矿业,有色金属,30.01,-4.46,-1.4,65.07,7979.87,1.04
2026-09-25,沪深,2,0,SZ300750,宁德时代,新能源电池,293.5,-2.49,-7.5,82.91,13580.98,0.66
2026-09-25,沪深,3,0,SH601127,赛力斯,新能源汽车,46.33,-1.84,-0.87,6.29,807.06,0.86
2026-09-25,沪深,4,0,SH600900,长江电力,电力,28.36,1.0,0.28,26.84,6939.19,0.39
2026-09-25,沪深,5,1,SH600519,贵州茅台,白酒,1237.0,-1.14,-14.24,38.67,15463.51,0.25
2026-09-25,沪深,6,-1,SZ300308,中际旭创,光模块,895.86,-2.89,-26.64,168.69,10552.42,1.67
2026-09-25,沪深,7,4,SH601872,招商轮船,航运,20.93,0.72,0.15,24.25,1690.0,1.42
2026-09-25,沪深,8,2,SZ000858,五粮液,白酒,69.67,-0.95,-0.67,9.2,2704.32,0.34
2026-09-25,沪深,9,-2,SH601091,沈鼓集团,机械设备,27.0,-10.0,-3.0,15.22,839.7,26.15
2026-09-25,港股,1,0,META,Meta,互联网,777.59,4.5007,33.49,266.58,19809.15,1.37
2026-09-25,港股,2,1,MRNA,Moderna,生物医药,194.82,6.9793,12.71,31.28,777.79,4.16
2026-09-25,港股,3,0,TWST,Twist Bioscience,生物科技,184.03,16.1073,25.53,6.26,122.01,5.33
2026-09-25,港股,4,1,NVDA,英伟达,半导体,224.58,-0.4124,-0.93,173.1,54123.78,0.32
2026-09-25,港股,5,0,MU,美光科技,半导体,1080.53,0.807,8.65,234.9,12203.43,1.95
2026-09-25,港股,6,0,INTC,英特尔,半导体,127.39,3.91,4.79,3.64,6733.97,0.05
2026-09-25,港股,7,0,SNDK,闪迪,半导体,1753.62,-3.4653,-62.95,145.12,2567.63,5.62
2026-09-25,港股,8,1,AMD,超威半导体,半导体,629.26,2.3836,14.65,156.91,10272.51,1.55
2026-09-25,港股,9,0,BABA,阿里巴巴,互联网,110.63,-0.1534,-0.17,8.27,2750.88,0.3
2026-09-25,美股,1,0,00700,腾讯控股,互联网,436.6,-0.41,-1.8,39.58,39709.35,0.1
2026-09-25,美股,2,-1,01810,小米集团-W,消费电子,25.9,-2.56,-0.68,20.16,6671.88,0.37
2026-09-25,美股,3,0,01548,金斯瑞生物科技,生物医药,42.94,8.05,3.2,8.11,979.25,0.83
2026-09-25,美股,4,0,03690,美团-W,互联网,71.65,-0.83,-0.6,12.43,4424.73,0.31
2026-09-25,美股,5,-1,02513,智谱,人工智能,633.5,-0.78,-5.0,9.36,3088.87,0.57
2026-09-25,美股,6,0,09992,泡泡玛特,潮玩,152.1,0.66,1.0,3.9,2025.64,0.19
2026-09-25,美股,7,-2,09988,阿里巴巴-W,互联网,108.4,-1.45,-1.6,30.13,21555.33,0.14
2026-09-25,美股,8,0,09926,康方生物,生物医药,93.55,-0.37,-0.35,2.54,861.73,0.3
2026-09-25,美股,9,-2,00546,阜丰集团,食品添加剂,4.4,0.46,0.02,0.17,110.32,0.15
