日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-08-13,全球,1,0,00700,腾讯控股,互联网,441.0,-4.46,-20.6,295.46,40054.8,0.73
2026-08-13,全球,2,0,00992,联想集团,消费电子,34.9,20.18,5.86,118.48,4329.23,2.89
2026-08-13,全球,3,0,SH688825,长鑫科技,半导体,52.88,-1.2,-0.64,253.86,35366.61,10.33
2026-08-13,全球,4,0,SZ300308,中际旭创,光模块,921.04,0.0,0.04,277.45,10773.72,2.64
2026-08-13,全球,5,0,SZ000938,紫光股份,信息技术,39.6,7.03,2.6,164.61,1132.59,14.61
2026-08-13,全球,6,0,SH603259,药明康德,医药,162.33,2.07,3.29,120.28,4843.53,3.0
2026-08-13,全球,7,0,SH601899,紫金矿业,矿业,32.21,-4.08,-1.37,108.57,8564.87,1.61
2026-08-13,全球,8,0,SH603986,兆易创新,半导体,404.5,-2.1,-8.67,229.01,2838.56,8.14
2026-08-13,全球,9,0,SH603629,利通电子,电子元器件,125.0,4.73,5.64,73.15,458.41,15.8
2026-08-13,沪深,1,0,SH688825,长鑫科技,半导体,52.88,-1.2,-0.64,253.86,35366.61,10.33
2026-08-13,沪深,2,0,SZ300308,中际旭创,光模块,921.04,0.0,0.04,277.45,10773.72,2.64
2026-08-13,沪深,3,0,SZ000938,紫光股份,信息技术,39.6,7.03,2.6,164.61,1132.59,14.61
2026-08-13,沪深,4,0,SH603259,药明康德,医药,162.33,2.07,3.29,120.28,4843.53,3.0
2026-08-13,沪深,5,0,SH601899,紫金矿业,矿业,32.21,-4.08,-1.37,108.57,8564.87,1.61
2026-08-13,沪深,6,0,SH603986,兆易创新,半导体,404.5,-2.1,-8.67,229.01,2838.56,8.14
2026-08-13,沪深,7,0,SH603629,利通电子,电子元器件,125.0,4.73,5.64,73.15,458.41,15.8
2026-08-13,沪深,8,1,SZ002396,星网锐捷,网络设备,32.38,9.99,2.94,35.0,246.27,14.67
2026-08-13,沪深,9,-1,SZ300209,行云科技,云计算,35.35,-3.15,-1.15,64.04,328.27,22.46
2026-08-13,港股,1,3,SKHY,SK海力士,半导体,154.41,9.0081,12.76,39.25,11254.41,0.35
2026-08-13,港股,2,7,NVDA,英伟达,半导体,224.09,3.0299,6.59,242.97,54229.78,0.45
2026-08-13,港股,3,2,MU,美光科技,半导体,911.29,4.92,42.77,338.25,10292.05,3.26
2026-08-13,港股,4,5,NBIS,Nebius Group,云计算,259.2,34.1407,65.97,152.21,704.65,23.37
2026-08-13,港股,5,8,SPCX,SpaceX,航天,146.15,9.6481,12.86,238.94,19265.17,1.27
2026-08-13,港股,6,8,LITE,Lumentum控股,光模块,932.47,13.6341,111.88,107.54,826.17,13.29
2026-08-13,港股,7,8,SNDK,闪迪,半导体,1344.29,5.7622,73.24,163.58,2002.99,8.09
2026-08-13,港股,8,20,COHR,Coherent,光模块,355.64,8.2387,27.07,43.78,695.77,6.37
2026-08-13,港股,9,38,CSCO,思科,网络设备,123.88,2.8647,3.45,44.67,4882.65,0.92
2026-08-13,美股,1,0,00700,腾讯控股,互联网,441.0,-4.46,-20.6,295.46,40054.8,0.73
2026-08-13,美股,2,0,00992,联想集团,消费电子,34.9,20.18,5.86,118.48,4329.23,2.89
2026-08-13,美股,3,0,09992,泡泡玛特,潮玩消费,154.2,2.12,3.2,21.25,2053.6,1.03
2026-08-13,美股,4,2,02513,智谱,人工智能,1317.0,9.02,109.0,86.07,6132.26,2.78
2026-08-13,美股,5,1,01810,小米集团-W,消费电子,25.88,-1.82,-0.48,30.35,6666.31,0.55
2026-08-13,美股,6,1,09988,阿里巴巴-W,互联网,121.9,-0.57,-0.7,71.28,23374.31,0.3
2026-08-13,美股,7,-1,07709,XL二南方海力士,ETF,33.58,6.54,2.06,75.73,329.08,21.98
2026-08-13,美股,8,0,00981,中芯国际,半导体,67.55,0.22,0.15,62.31,5783.0,1.5
2026-08-13,美股,9,-6,03308,中际旭创,光模块,1141.0,2.89,32.0,23.56,13346.67,3.74
