日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-08-05,全球,1,0,SZ300308,中际旭创,光模块,947.74,-7.27,-74.25,675.11,11086.04,6.52
2026-08-05,全球,2,0,SZ300476,胜宏科技,PCB,236.35,17.12,34.55,163.87,2322.81,8.56
2026-08-05,全球,3,1,09992,泡泡玛特,潮玩,161.4,0.75,1.2,10.67,2149.49,0.5
2026-08-05,全球,4,-1,SH603259,药明康德,医药外包,147.5,4.35,6.15,197.4,4401.04,5.44
2026-08-05,全球,5,0,SH603986,兆易创新,半导体,385.44,8.26,29.42,261.79,2704.81,10.39
2026-08-05,全球,6,0,SPCX,SpaceX,航空航天,125.33,9.4298,10.8,174.73,16520.72,1.09
2026-08-05,全球,7,0,SZ002384,东山精密,消费电子,188.83,5.44,9.74,244.41,3458.62,9.75
2026-08-05,全球,8,0,SH601899,紫金矿业,矿业,34.1,6.16,1.98,144.45,9067.43,2.09
2026-08-05,全球,9,0,SH688825,长鑫科技,半导体,54.3,-1.27,-0.7,313.79,36316.32,12.76
2026-08-05,沪深,1,0,SZ300308,中际旭创,光模块,947.74,-7.27,-74.25,675.11,11086.04,6.52
2026-08-05,沪深,2,0,SZ300476,胜宏科技,PCB,236.35,17.12,34.55,163.87,2322.81,8.56
2026-08-05,沪深,3,-1,SH603259,药明康德,医药外包,147.5,4.35,6.15,197.4,4401.04,5.44
2026-08-05,沪深,4,0,SH603986,兆易创新,半导体,385.44,8.26,29.42,261.79,2704.81,10.39
2026-08-05,沪深,5,0,SZ002384,东山精密,消费电子,188.83,5.44,9.74,244.41,3458.62,9.75
2026-08-05,沪深,6,0,SH601899,紫金矿业,矿业,34.1,6.16,1.98,144.45,9067.43,2.09
2026-08-05,沪深,7,0,SH688825,长鑫科技,半导体,54.3,-1.27,-0.7,313.79,36316.32,12.76
2026-08-05,沪深,8,0,SH688146,中船特气,电子气体,286.32,13.13,33.22,68.74,1515.81,17.21
2026-08-05,沪深,9,0,SH601138,工业富联,电子制造,65.92,9.99,5.99,185.53,13081.23,1.45
2026-08-05,港股,1,0,SPCX,SpaceX,航空航天,125.33,9.4298,10.8,174.73,16520.72,1.09
2026-08-05,港股,2,0,MU,美光科技,半导体,892.67,7.6154,63.17,332.16,10081.75,3.32
2026-08-05,港股,3,0,SNDK,闪迪,半导体,1427.62,10.8375,139.59,206.4,2114.16,9.92
2026-08-05,港股,4,2,SKHY,SK海力士,半导体,154.38,8.1698,11.66,51.87,11252.23,0.47
2026-08-05,港股,5,1,NVDA,英伟达,半导体,211.94,2.5648,5.3,285.34,51289.48,0.56
2026-08-05,港股,6,-1,AMD,AMD,半导体,518.58,7.0031,33.94,248.11,8455.97,2.97
2026-08-05,港股,7,2,LITE,Lumentum控股,光学元件,849.47,8.9218,69.58,56.31,660.89,8.54
2026-08-05,港股,8,-6,ANET,Arista Networks,网络设备,190.51,3.0396,5.62,27.35,2398.91,1.12
2026-08-05,港股,9,3,PLTR,Palantir,软件,162.66,29.4548,37.01,276.37,3908.81,7.28
2026-08-05,美股,1,1,09992,泡泡玛特,潮玩,161.4,0.75,1.2,10.67,2149.49,0.5
2026-08-05,美股,2,0,00700,腾讯控股,互联网,492.2,0.94,4.6,126.21,44753.37,0.28
2026-08-05,美股,3,-2,03986,兆易创新,半导体,486.0,5.7,26.2,41.17,3410.48,25.12
2026-08-05,美股,4,-3,03308,中际旭创,光模块,1116.0,-5.18,-61.0,48.72,13054.24,8.27
2026-08-05,美股,5,-3,01810,小米集团-W,消费电子,27.64,-1.14,-0.32,38.99,7142.76,0.66
2026-08-05,美股,6,-4,00148,建滔集团,化工,44.74,6.42,2.7,29.32,501.89,5.87
2026-08-05,美股,7,-2,09988,阿里巴巴-W,互联网,128.1,1.83,2.3,119.5,24565.12,0.49
2026-08-05,美股,8,-5,01888,建滔积层板,PCB,34.32,10.28,3.2,84.13,1081.58,7.85
2026-08-05,美股,9,-8,07709,XL二南方海力士,半导体,38.94,4.96,1.84,65.58,371.49,17.1
