日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-06,全球,1,0,SZ300308,中际旭创,光模块,1098.92,-1.53,-17.08,347.04,12255.54,2.84
2026-07-06,全球,2,0,00700,腾讯控股,互联网,452.0,4.82,20.8,185.2,41096.9,0.46
2026-07-06,全球,3,1,SZ002497,雅化集团,锂电材料,22.41,2.47,0.54,12.96,258.29,5.44
2026-07-06,全球,4,-1,SZ301308,江波龙,存储芯片,681.8,10.32,63.78,202.33,2884.43,10.48
2026-07-06,全球,5,0,SZ000725,京东方A,面板,7.76,-7.4,-0.62,297.11,2874.64,10.49
2026-07-06,全球,6,1,SH601919,中远海控,航运,13.98,1.9,0.26,11.92,2134.48,0.69
2026-07-06,全球,7,-1,SH600309,万华化学,化工,71.02,2.66,1.84,33.58,2223.26,1.51
2026-07-06,全球,8,0,SZ300476,胜宏科技,PCB,292.77,-4.97,-15.3,103.16,2877.3,4.04
2026-07-06,全球,9,0,SH603986,兆易创新,半导体,654.29,-3.46,-23.48,397.69,4591.48,9.0
2026-07-06,沪深,1,0,SZ300308,中际旭创,光模块,1098.92,-1.53,-17.08,347.04,12255.54,2.84
2026-07-06,沪深,2,1,SZ002497,雅化集团,锂电材料,22.41,2.47,0.54,12.96,258.29,5.44
2026-07-06,沪深,3,-1,SZ301308,江波龙,存储芯片,681.8,10.32,63.78,202.33,2884.43,10.48
2026-07-06,沪深,4,0,SZ000725,京东方A,面板,7.76,-7.4,-0.62,297.11,2874.64,10.49
2026-07-06,沪深,5,1,SH601919,中远海控,航运,13.98,1.9,0.26,11.92,2134.48,0.69
2026-07-06,沪深,6,-1,SH600309,万华化学,化工,71.02,2.66,1.84,33.58,2223.26,1.51
2026-07-06,沪深,7,0,SZ300476,胜宏科技,PCB,292.77,-4.97,-15.3,103.16,2877.3,4.04
2026-07-06,沪深,8,0,SH603986,兆易创新,半导体,654.29,-3.46,-23.48,397.69,4591.48,9.0
2026-07-06,沪深,9,1,SH688146,中船特气,电子气体,302.8,-8.28,-27.34,43.35,1603.06,9.21
2026-07-06,港股,1,0,MU,美光科技,半导体,975.56,-5.4946,-56.72,617.29,11017.91,5.48
2026-07-06,港股,2,0,SNDK,闪迪,存储芯片,1745.0,-14.1333,-287.22,316.02,2584.17,11.71
2026-07-06,港股,3,7,NVDA,英伟达,半导体,194.83,-1.3918,-2.75,277.79,47148.86,0.59
2026-07-06,港股,4,10,GLW,康宁,玻璃基板,196.79,-10.8054,-23.84,43.22,1693.65,2.46
2026-07-06,港股,5,5,SPCX,SpaceX,航天,162.0,2.831,4.46,97.49,21317.9,0.47
2026-07-06,港股,6,-15,TSM,台积电,半导体,434.16,-2.2668,-10.07,81.07,22517.6,0.36
2026-07-06,港股,7,15,TSLA,特斯拉,新能源汽车,393.45,-7.4888,-31.85,295.84,14776.9,1.97
2026-07-06,港股,8,8,MRVL,迈威尔科技,半导体,245.29,-9.8364,-26.76,96.64,2145.8,4.41
2026-07-06,港股,9,4,LITE,Lumentum控股,光模块,728.32,-9.0918,-72.84,38.77,566.63,6.72
2026-07-06,美股,1,0,00700,腾讯控股,互联网,452.0,4.82,20.8,185.2,41096.9,0.46
2026-07-06,美股,2,4,01024,快手-W,互联网,46.0,7.98,3.4,39.41,1990.38,2.39
2026-07-06,美股,3,-1,09992,泡泡玛特,消费玩具,152.7,-0.39,-0.6,22.95,2033.54,1.15
2026-07-06,美股,4,-2,02513,智谱,人工智能,1530.0,-14.67,-263.0,43.49,6821.4,1.2
2026-07-06,美股,5,1,01810,小米集团-W,消费电子,23.28,1.39,0.32,37.3,6002.83,0.75
2026-07-06,美股,6,-4,03690,美团-W,互联网,74.95,4.68,3.35,37.14,4627.99,0.9
2026-07-06,美股,7,-4,01888,建滔积层板,PCB,73.85,-12.55,-10.6,96.45,2327.35,4.03
2026-07-06,美股,8,-2,09988,阿里巴巴-W,互联网,95.95,1.97,1.85,77.67,18428.46,0.42
2026-07-06,美股,9,0,00883,中国海洋石油,石油,21.04,-0.66,-0.14,15.19,10000.3,0.16
