日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-15,全球,1,0,SZ002821,凯莱英,医药,195.75,10.0,17.8,42.4,706.23,7.09
2026-07-15,全球,2,0,SH600584,长电科技,半导体,92.46,-9.97,-10.24,229.67,1654.49,13.33
2026-07-15,全球,3,0,SZ001309,德明利,其他,662.4,-10.0,-73.6,17.56,1502.63,1.61
2026-07-15,全球,4,0,SZ000725,京东方A,面板显示,6.38,-9.12,-0.64,197.57,2363.43,8.51
2026-07-15,全球,5,0,SZ002384,东山精密,消费电子,262.49,0.81,2.12,372.58,4807.79,10.04
2026-07-15,全球,6,1,SH603986,兆易创新,半导体,571.79,-2.09,-12.2,324.95,4012.51,8.28
2026-07-15,全球,7,1,SZ000858,五粮液,白酒,76.4,4.09,3.0,48.06,2965.55,1.64
2026-07-15,全球,8,1,SH603259,药明康德,医药,131.5,3.13,3.99,151.81,3923.64,4.65
2026-07-15,全球,9,-3,00700,腾讯控股,互联网,474.0,3.9,17.8,159.13,43098.53,0.37
2026-07-15,沪深,1,0,SZ002821,凯莱英,医药,195.75,10.0,17.8,42.4,706.23,7.09
2026-07-15,沪深,2,0,SH600584,长电科技,半导体,92.46,-9.97,-10.24,229.67,1654.49,13.33
2026-07-15,沪深,3,0,SZ001309,德明利,其他,662.4,-10.0,-73.6,17.56,1502.63,1.61
2026-07-15,沪深,4,0,SZ000725,京东方A,面板显示,6.38,-9.12,-0.64,197.57,2363.43,8.51
2026-07-15,沪深,5,0,SZ002384,东山精密,消费电子,262.49,0.81,2.12,372.58,4807.79,10.04
2026-07-15,沪深,6,1,SH603986,兆易创新,半导体,571.79,-2.09,-12.2,324.95,4012.51,8.28
2026-07-15,沪深,7,1,SZ000858,五粮液,白酒,76.4,4.09,3.0,48.06,2965.55,1.64
2026-07-15,沪深,8,1,SH603259,药明康德,医药,131.5,3.13,3.99,151.81,3923.64,4.65
2026-07-15,沪深,9,0,SH600118,中国卫星,卫星通信,73.92,-10.0,-8.21,64.27,874.1,7.11
2026-07-15,港股,1,0,SKHY,SK海力士,半导体,193.92,27.2859,41.57,130.48,14134.16,1.0
2026-07-15,港股,2,2,BABA,阿里巴巴,互联网,112.32,-0.0267,-0.03,9.3,2692.17,0.35
2026-07-15,港股,3,-6,ASML,阿斯麦,半导体设备,1775.64,2.8736,49.6,44.99,6843.63,0.66
2026-07-15,港股,4,-1,MU,美光科技,半导体,983.12,4.9221,46.12,301.33,11103.29,2.73
2026-07-15,港股,5,5,NVDA,英伟达,半导体,211.8,4.0633,8.27,260.61,51255.6,0.51
2026-07-15,港股,6,1,SPCX,SpaceX,航天,136.08,-2.1992,-3.06,65.21,17907.04,0.35
2026-07-15,港股,7,-6,SNDK,闪迪,半导体,1757.82,5.0091,83.85,170.12,2603.15,6.5
2026-07-15,港股,8,6,INTC,英特尔,半导体,107.76,4.4996,4.64,97.33,5416.02,1.81
2026-07-15,港股,9,6,TSM,台积电,半导体,420.39,-0.2823,-1.19,60.35,21803.42,0.28
2026-07-15,美股,1,-3,00700,腾讯控股,互联网,474.0,3.9,17.8,159.13,43098.53,0.37
2026-07-15,美股,2,5,09988,阿里巴巴-W,互联网,113.4,2.35,2.6,127.52,21746.17,0.59
2026-07-15,美股,3,-3,09992,泡泡玛特,消费品,157.3,1.48,2.3,14.31,2094.8,0.68
2026-07-15,美股,4,-3,07709,XL二南方海力士,半导体,71.78,10.09,6.58,161.29,573.16,26.38
2026-07-15,美股,5,-9,01698,腾讯音乐-SW,互联网,34.64,-1.03,-0.36,0.28,1090.4,0.05
2026-07-15,美股,6,-9,00883,中国海洋石油,石油,22.9,0.44,0.1,20.42,10884.36,0.2
2026-07-15,美股,7,-11,00220,统一企业中国,食品饮料,7.46,-0.53,-0.04,0.39,322.22,0.12
2026-07-15,美股,8,-3,03690,美团-W,互联网,83.4,5.3,4.2,72.45,5149.75,1.57
2026-07-15,美股,9,-11,00941,中国移动,通信运营商,79.0,-0.13,-0.1,6.66,17130.12,0.04
