日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-07-22,全球,1,0,00700,腾讯控股,互联网,440.6,-7.05,-33.4,297.92,40061.63,0.73
2026-07-22,全球,2,0,SZ001309,德明利,半导体,457.2,-10.0,-50.8,121.05,1037.14,15.54
2026-07-22,全球,3,0,SZ300308,中际旭创,光模块,1060.8,-6.66,-75.75,405.6,11830.41,3.32
2026-07-22,全球,4,0,SZ000938,紫光股份,信息技术,44.9,8.3,3.44,241.52,1284.18,18.8
2026-07-22,全球,5,0,SZ300502,新易盛,光模块,508.8,-7.79,-42.97,332.34,7093.98,5.0
2026-07-22,全球,6,0,SH688808,联讯仪器,仪器仪表,1888.08,-5.27,-104.97,26.89,1938.43,7.09
2026-07-22,全球,7,1,SZ002353,杰瑞股份,油气设备,122.83,-2.52,-3.18,24.95,1257.6,2.87
2026-07-22,全球,8,-1,SH603986,兆易创新,半导体,470.0,-1.16,-5.53,368.26,3298.2,11.35
2026-07-22,全球,9,0,SZ002384,东山精密,消费电子,217.5,-5.84,-13.5,294.11,3983.75,9.2
2026-07-22,沪深,1,0,SZ001309,德明利,半导体,457.2,-10.0,-50.8,121.05,1037.14,15.54
2026-07-22,沪深,2,0,SZ300308,中际旭创,光模块,1060.8,-6.66,-75.75,405.6,11830.41,3.32
2026-07-22,沪深,3,0,SZ000938,紫光股份,信息技术,44.9,8.3,3.44,241.52,1284.18,18.8
2026-07-22,沪深,4,0,SZ300502,新易盛,光模块,508.8,-7.79,-42.97,332.34,7093.98,5.0
2026-07-22,沪深,5,0,SH688808,联讯仪器,仪器仪表,1888.08,-5.27,-104.97,26.89,1938.43,7.09
2026-07-22,沪深,6,1,SZ002353,杰瑞股份,油气设备,122.83,-2.52,-3.18,24.95,1257.6,2.87
2026-07-22,沪深,7,-1,SH603986,兆易创新,半导体,470.0,-1.16,-5.53,368.26,3298.2,11.35
2026-07-22,沪深,8,0,SZ002384,东山精密,消费电子,217.5,-5.84,-13.5,294.11,3983.75,9.2
2026-07-22,沪深,9,0,SH600487,亨通光电,光纤光缆,55.12,-8.07,-4.84,150.33,1359.48,10.66
2026-07-22,港股,1,0,SKHY,SK海力士,半导体,171.94,13.747,20.78,65.08,12532.11,0.53
2026-07-22,港股,2,0,MU,美光科技,半导体,970.82,12.1739,105.36,472.19,10964.37,4.37
2026-07-22,港股,3,-1,GOOG,谷歌C,互联网,346.19,-1.4742,-5.18,60.56,42145.17,0.14
2026-07-22,港股,4,0,GOOGL,谷歌A,互联网,347.15,-1.375,-4.84,81.48,42262.04,0.19
2026-07-22,港股,5,0,BABA,阿里巴巴,电商,117.97,-1.9694,-2.37,11.04,2827.59,0.39
2026-07-22,港股,6,0,SNDK,闪迪,半导体,1589.4,14.2672,198.45,221.4,2353.74,9.65
2026-07-22,港股,7,2,NVDA,英伟达,半导体,207.29,1.9726,4.01,225.37,50164.18,0.45
2026-07-22,港股,8,-6,SMCI,超微电脑,服务器,25.5,7.008,1.67,13.9,164.95,7.91
2026-07-22,港股,9,-3,NTES,网易,互联网,129.55,-3.465,-4.65,1.79,829.44,0.22
2026-07-22,美股,1,0,00700,腾讯控股,互联网,440.6,-7.05,-33.4,297.92,40061.63,0.73
2026-07-22,美股,2,-1,01888,建滔积层板,覆铜板,40.26,-15.28,-7.26,71.68,1268.77,5.39
2026-07-22,美股,3,-1,09992,泡泡玛特,潮玩,159.3,-2.39,-3.9,14.35,2121.52,0.68
2026-07-22,美股,4,0,02513,智谱,人工智能,1175.0,-3.61,-44.0,86.08,5471.07,3.06
2026-07-22,美股,5,-1,09988,阿里巴巴-W,电商,113.6,-2.91,-3.4,137.95,21784.53,0.63
2026-07-22,美股,6,0,01810,小米集团-W,消费电子,26.68,-2.7,-0.74,39.24,6894.25,0.69
2026-07-22,美股,7,-2,06869,长飞光纤光缆,光纤光缆,127.4,-10.28,-14.6,48.02,1054.75,8.47
2026-07-22,美股,8,2,02400,心动公司,游戏,41.9,-5.59,-2.48,1.65,205.02,0.8
2026-07-22,美股,9,-2,00148,建滔集团,覆铜板,51.25,-10.17,-5.8,26.59,574.91,4.44
