日期,榜单,排名,排名变化,股票代码,股票名称,行业,当前价格,涨跌幅(%),涨跌额,成交额(亿),总市值(亿),换手率(%)
2026-09-18,全球,1,0,SH601091,C沈鼓,工业装备,57.77,177.74,36.97,48.17,1796.65,89.08
2026-09-18,全球,2,0,02513,智谱,人工智能,780.0,5.41,40.0,65.33,3803.19,3.21
2026-09-18,全球,3,0,SZ000002,万科A,房地产,3.32,9.93,0.3,14.2,396.1,4.54
2026-09-18,全球,4,0,00700,腾讯控股,互联网,419.0,-1.64,-7.0,121.81,38108.41,0.32
2026-09-18,全球,5,0,00100,MINIMAX-W,人工智能,303.0,18.92,48.2,64.24,1058.18,8.28
2026-09-18,全球,6,0,SZ300750,宁德时代,新能源电池,301.95,-0.77,-2.35,115.38,13971.93,0.89
2026-09-18,全球,7,0,SH601579,会稽山,黄酒,32.84,10.02,2.99,7.28,157.46,4.76
2026-09-18,全球,8,0,SH603986,兆易创新,半导体,388.18,4.95,18.3,157.88,2732.68,6.12
2026-09-18,全球,9,0,SH688837,C信诺维,医药,55.6,34.46,14.25,19.07,242.13,78.21
2026-09-18,沪深,1,0,SH601091,C沈鼓,工业装备,57.77,177.74,36.97,48.17,1796.65,89.08
2026-09-18,沪深,2,0,SZ000002,万科A,房地产,3.32,9.93,0.3,14.2,396.1,4.54
2026-09-18,沪深,3,0,SZ300750,宁德时代,新能源电池,301.95,-0.77,-2.35,115.38,13971.93,0.89
2026-09-18,沪深,4,0,SH601579,会稽山,黄酒,32.84,10.02,2.99,7.28,157.46,4.76
2026-09-18,沪深,5,0,SH603986,兆易创新,半导体,388.18,4.95,18.3,157.88,2732.68,6.12
2026-09-18,沪深,6,0,SH688837,C信诺维,医药,55.6,34.46,14.25,19.07,242.13,78.21
2026-09-18,沪深,7,0,SH601872,招商轮船,航运,22.36,2.33,0.51,49.05,1805.47,2.76
2026-09-18,沪深,8,0,SZ301487,盟固利,新能源电池,16.24,1.95,0.31,1.82,74.64,2.46
2026-09-18,沪深,9,1,SZ300308,中际旭创,光模块,926.43,3.4,30.43,270.8,10912.51,2.66
2026-09-18,港股,1,-1,MU,美光科技,半导体,977.5,5.4989,50.95,215.52,11039.82,1.96
2026-09-18,港股,2,0,SKHY,SK海力士,半导体,182.99,4.6434,8.12,30.89,13337.51,0.23
2026-09-18,港股,3,3,NVDA,英伟达,半导体,219.34,2.5432,5.44,206.33,52860.94,0.39
2026-09-18,港股,4,-1,SNDK,闪迪,半导体,1614.39,6.212,94.42,135.81,2363.77,5.79
2026-09-18,港股,5,-5,BABA,阿里巴巴,互联网,108.54,1.1839,1.27,9.45,2697.9,0.35
2026-09-18,港股,6,2,GOOGL,谷歌A,互联网,347.33,1.3008,4.46,66.69,42478.46,0.16
2026-09-18,港股,7,-1,INTC,英特尔,半导体,108.8,7.6695,7.75,163.25,5751.28,2.83
2026-09-18,港股,8,2,MRNA,Moderna,医药,158.07,8.5496,12.45,30.21,631.07,4.8
2026-09-18,港股,9,-3,LITE,Lumentum控股,光通信,893.61,-2.8051,-25.79,44.64,801.57,5.47
2026-09-18,美股,1,0,02513,智谱,人工智能,780.0,5.41,40.0,65.33,3803.19,3.21
2026-09-18,美股,2,0,00700,腾讯控股,互联网,419.0,-1.64,-7.0,121.81,38108.41,0.32
2026-09-18,美股,3,0,00100,MINIMAX-W,人工智能,303.0,18.92,48.2,64.24,1058.18,8.28
2026-09-18,美股,4,0,02657,林清轩,美妆,50.8,1.2,0.6,0.03,70.96,0.06
2026-09-18,美股,5,0,00777,网龙,互联网,7.63,-5.8,-0.47,0.28,40.14,0.68
2026-09-18,美股,6,2,01138,中远海能,航运,19.26,-0.16,-0.03,4.6,1053.76,1.84
2026-09-18,美股,7,-1,03696,英矽智能,医药,60.8,13.12,7.05,29.18,354.27,8.39
2026-09-18,美股,8,-1,09992,泡泡玛特,消费,155.1,1.24,1.9,9.23,2065.59,0.45
2026-09-18,美股,9,0,09988,阿里巴巴-W,互联网,109.3,4.0,4.2,98.29,21734.29,0.45
